x-axis,1,2,3
second,Volt,Volt,Volt
-327.70000E-06,+1.03710937500E+00,+158.20312500E-03,+5.00000000000E+00
-327.65000E-06,+1.03222656250E+00,+128.90625000E-03,+4.98828125000E+00
-327.60000E-06,+1.03027343750E+00,+162.10937500E-03,+4.98437500000E+00
-327.55000E-06,+1.02636718750E+00,+123.04687501E-03,+4.96484375000E+00
-327.50000E-06,+1.02050781250E+00,+166.01562499E-03,+4.96484375000E+00
-327.45000E-06,+1.02050781250E+00,+152.34375000E-03,+4.95898437500E+00
-327.40000E-06,+1.02343750000E+00,+148.43750000E-03,+4.94335937500E+00
-327.35000E-06,+1.02050781250E+00,+150.39062500E-03,+4.96484375000E+00
-327.30000E-06,+1.01757812500E+00,+140.62500000E-03,+4.95898437500E+00
-327.25000E-06,+1.02441406250E+00,+156.25000000E-03,+4.96484375000E+00
-327.20000E-06,+1.02050781250E+00,+140.62500000E-03,+4.97265625000E+00
-327.15000E-06,+1.02441406250E+00,+156.25000000E-03,+4.98437500000E+00
-327.10000E-06,+1.02246093750E+00,+130.85937500E-03,+4.99218750000E+00
-327.05000E-06,+1.02539062500E+00,+148.43750000E-03,+4.99609375000E+00
-327.00000E-06,+1.03125000000E+00,+142.57812500E-03,+4.99218750000E+00
-326.95000E-06,+1.02636718750E+00,+148.43750000E-03,+4.99023437500E+00
-326.90000E-06,+1.02343750000E+00,+144.53125000E-03,+4.98046875000E+00
-326.85000E-06,+1.02343750000E+00,+154.29687500E-03,+4.98242187500E+00
-326.80000E-06,+1.01953125000E+00,+167.96875000E-03,+4.97656250000E+00
-326.75000E-06,+1.02343750000E+00,+152.34375000E-03,+4.95507812500E+00
-326.70000E-06,+1.02539062500E+00,+154.29687500E-03,+4.95312500000E+00
-326.65000E-06,+1.02148437500E+00,+154.29687500E-03,+4.94335937500E+00
-326.60000E-06,+1.01757812500E+00,+138.67187500E-03,+4.94335937500E+00
-326.55000E-06,+1.02246093750E+00,+158.20312500E-03,+4.93164062500E+00
-326.50000E-06,+1.01855468750E+00,+156.25000000E-03,+4.94335937500E+00
-326.45000E-06,+1.02050781250E+00,+148.43750000E-03,+4.94921875000E+00
-326.40000E-06,+1.01464843750E+00,+142.57812500E-03,+4.96093750000E+00
-326.35000E-06,+1.02343750000E+00,+166.01562500E-03,+4.96093750000E+00
-326.30000E-06,+1.01757812500E+00,+144.53125000E-03,+4.96875000000E+00
-326.25000E-06,+1.02343750000E+00,+146.48437500E-03,+4.96484375000E+00
-326.20000E-06,+1.02246093750E+00,+154.29687500E-03,+4.97851562500E+00
-326.15000E-06,+1.02050781250E+00,+132.81250000E-03,+4.97656250000E+00
-326.10000E-06,+1.02246093750E+00,+166.01562499E-03,+4.96289062500E+00
-326.05000E-06,+1.01855468750E+00,+144.53125000E-03,+4.96875000000E+00
-326.00000E-06,+1.01953125000E+00,+181.64062499E-03,+4.96679687500E+00
-325.95000E-06,+1.00878906250E+00,+138.67187501E-03,+4.98242187500E+00
-325.90000E-06,+1.02343750000E+00,+789.06249990E-03,+4.26367187511E+00
-325.85000E-06,+1.01660156250E+00,+1.46093749990E+00,-499.99999927E-03
-325.80000E-06,+1.02050781250E+00,+1.93554687493E+00,-562.49999999E-03
-325.75000E-06,+1.01367187500E+00,+1.98046874999E+00,-406.25000002E-03
-325.70000E-06,+1.01660156250E+00,+1.93359375001E+00,-425.78125000E-03
-325.65000E-06,+1.01367187500E+00,+1.92382812500E+00,-478.51562499E-03
-325.60000E-06,+1.00878906250E+00,+1.91992187500E+00,-453.12500000E-03
-325.55000E-06,+1.01855468750E+00,+1.96484374999E+00,-414.06250001E-03
-325.50000E-06,+1.01953125000E+00,+1.92187500001E+00,-439.45312500E-03
-325.45000E-06,+1.01757812500E+00,+1.94531250000E+00,-431.64062500E-03
-325.40000E-06,+1.01269531250E+00,+1.92773437500E+00,-441.40625000E-03
-325.35000E-06,+1.01269531250E+00,+1.99218749999E+00,-431.64062500E-03
-325.30000E-06,+1.00976562500E+00,+1.94921875001E+00,-443.35937500E-03
-325.25000E-06,+1.01269531250E+00,+1.99218749999E+00,-445.31250000E-03
-325.20000E-06,+1.00781250000E+00,+1.99023437500E+00,-451.17187500E-03
-325.15000E-06,+1.00878906250E+00,+1.98437500000E+00,-457.03125000E-03
-325.10000E-06,+1.01269531250E+00,+2.00000000000E+00,-449.21875000E-03
-325.05000E-06,+1.00781250000E+00,+2.03124999999E+00,-445.31250000E-03
-325.00000E-06,+1.00585937500E+00,+2.00390625000E+00,-441.40625000E-03
-324.95000E-06,+1.00878906250E+00,+2.00585937500E+00,-445.31250000E-03
-324.90000E-06,+1.01074218750E+00,+1.99023437500E+00,-449.21875000E-03
-324.85000E-06,+1.00976562500E+00,+2.02343749999E+00,-445.31250000E-03
-324.80000E-06,+1.01171875000E+00,+1.98437500001E+00,-439.45312500E-03
-324.75000E-06,+1.01367187500E+00,+2.00976562500E+00,-433.59375000E-03
-324.70000E-06,+1.00976562500E+00,+1.99804687500E+00,-427.73437500E-03
-324.65000E-06,+1.00488281250E+00,+2.03906249999E+00,-441.40625000E-03
-324.60000E-06,+1.01074218750E+00,+2.03906250000E+00,-429.68750000E-03
-324.55000E-06,+1.01074218750E+00,+1.98828125001E+00,-427.73437500E-03
-324.50000E-06,+1.00781250000E+00,+2.04101562499E+00,-445.31250000E-03
-324.45000E-06,+1.00781250000E+00,+1.97851562501E+00,-435.54687500E-03
-324.40000E-06,+1.00488281250E+00,+2.06249999999E+00,-447.26562500E-03
-324.35000E-06,+1.00878906250E+00,+1.97656250001E+00,-443.35937500E-03
-324.30000E-06,+1.00683593750E+00,+2.05859374999E+00,-455.07812500E-03
-324.25000E-06,+1.00390625000E+00,+2.02343750001E+00,-453.12500000E-03
-324.20000E-06,+1.00195312500E+00,+2.03906250000E+00,-451.17187500E-03
-324.15000E-06,+1.00292968750E+00,+2.04687500000E+00,-451.17187500E-03
-324.10000E-06,+998.04687500E-03,+2.08007812499E+00,-474.60937500E-03
-324.05000E-06,+992.18750000E-03,+2.08007812500E+00,-457.03125000E-03
-324.00000E-06,+998.04687500E-03,+2.09375000000E+00,-458.98437500E-03
-323.95000E-06,+994.14062500E-03,+2.07812500000E+00,-449.21875000E-03
-323.90000E-06,+1.00000000000E+00,+2.12695312499E+00,-441.40625000E-03
-323.85000E-06,+999.02343750E-03,+2.02929687502E+00,-443.35937500E-03
-323.80000E-06,+997.07031250E-03,+2.15234374998E+00,-431.64062500E-03
